session,date,equity,benchmarkEquity,dailyReturn,benchmarkReturn,close,exposureBars
1482,2012-08-13,103078.06694141452,105756.94981664396,-0.0012519007957619843,-0.0012519007957618733,1404.1099853515625,1
1483,2012-08-14,103064.85785815843,105743.39744418986,-0.00012814640056846294,-0.00012814640056846294,1403.9300537109375,1
1484,2012-08-15,103182.31474705777,105863.90690535396,0.0011396405267543042,0.0011396405267543042,1405.530029296875,1
1485,2012-08-16,103914.96183707491,106615.59466814727,0.007100510313353237,0.0071005103133530145,1415.510009765625,1
1486,2012-08-17,104109.50457005086,106815.1933476629,0.0018721339981915275,0.0018721339981915275,1418.1600341796875,1
1487,2012-08-20,104107.3000690461,106812.93155415972,-2.117482946306648e-05,-2.1174829462955458e-05,1418.1300048828125,1
1488,2012-08-21,103743.18102504229,106439.34946626626,-0.003497536135912971,-0.00349753613591286,1413.1700439453125,1
1489,2012-08-22,103766.66881826767,106463.44768078606,0.0002264032488046297,0.0002264032488046297,1413.489990234375,1
1490,2012-08-23,102929.03908893905,105604.048898115,-0.008072242646582461,-0.008072242646582684,1402.0799560546875,1
1491,2012-08-24,103593.41833889857,106285.69461656957,0.006454730908207917,0.006454730908207917,1411.1300048828125,1
1492,2012-08-27,103542.75962272035,106233.71933740877,-0.0004890148137838279,-0.0004890148137838279,1410.43994140625,1
1493,2012-08-28,103459.07819840188,106147.86312711271,-0.0008081822874276279,-0.0008081822874276279,1409.300048828125,1
1494,2012-08-29,103546.43379106159,106237.48899324742,0.0008443492265819419,0.0008443492265819419,1410.489990234375,1
1495,2012-08-30,102738.17052430434,105408.21987443803,-0.00780580496271055,-0.007805804962710439,1399.47998046875,1
1496,2012-08-31,103259.39162974818,105942.98692942296,0.0050732955705157234,0.0050732955705157234,1406.5799560546875,1
1497,2012-09-04,103138.99540617585,105819.46174358793,-0.0011659590635980654,-0.0011659590635981765,1404.93994140625,1
1498,2012-09-05,103028.8778925728,105706.48239981862,-0.0010676612969652277,-0.0010676612969651167,1403.43994140625,1
1499,2012-09-06,105134.32869567294,107866.65149817229,0.020435540463669577,0.020435540463669577,1432.1199951171875,1
1500,2012-09-07,105560.11999949253,108303.50863846,0.0040499740579702515,0.0040499740579702515,1437.9200439453125,1
1501,2012-09-10,104911.15433379386,107637.67708596273,-0.006147829935223448,-0.006147829935223559,1429.0799560546875,1
1502,2012-09-11,105240.04616865268,107975.11644921775,0.0031349558295048485,0.0031349558295050706,1433.56005859375,1
1503,2012-09-12,105460.28119585878,108201.07513675638,0.002092692232889881,0.002092692232889659,1436.56005859375,1
1504,2012-09-13,107180.31173996207,109965.8073376349,0.01630974737217783,0.01630974737217783,1459.989990234375,1
1505,2012-09-14,107604.63337644516,110401.15661558716,0.003958951318527193,0.003958951318527415,1465.77001953125,1
1506,2012-09-17,107268.40216629002,110056.18713493735,-0.0031246908205045942,-0.003124690820504483,1461.18994140625,1
1507,2012-09-18,107131.12269112034,109915.33992080957,-0.0012797755200721905,-0.0012797755200723016,1459.3199462890625,1
1508,2012-09-19,107258.13241770693,110045.65048715417,0.001185553958514829,0.0011855539585146069,1461.050048828125,1
1509,2012-09-20,107200.13432623241,109986.14509059858,-0.0005407337436070803,-0.0005407337436069692,1460.260009765625,1
1510,2012-09-21,107192.06011726786,109977.86104203608,-7.531901909729743e-05,-7.531901909718641e-05,1460.1500244140625,1
1511,2012-09-24,106952.73733745968,109732.3185327015,-0.002232653981520283,-0.002232653981520283,1456.8900146484375,1
1512,2012-09-25,105829.53511415415,108579.92554854143,-0.01050185578478069,-0.0105018557847808,1441.5899658203125,1
